lat;long;order;dialect
10.6331263;56.2265898;1608;Djurs
10.6461726;56.2262081;1609;Djurs
10.6557856;56.2250629;1610;Djurs
10.666772;56.2216272;1611;Djurs
10.6729518;56.2151367;1612;Djurs
10.6777583;56.2101726;1613;Djurs
10.6770717;56.2021524;1614;Djurs
10.6715785;56.1979506;1615;Djurs
10.6674586;56.1948945;1616;Djurs
10.6681453;56.190692;1617;Djurs
10.664712;56.1861069;1618;Djurs
10.6571589;56.183432;1619;Djurs
10.6509791;56.1861069;1620;Djurs
10.6441127;56.1868711;1621;Djurs
10.6386195;56.1883995;1622;Djurs
10.6365596;56.1849605;1623;Djurs
10.6365596;56.1796103;1624;Djurs
10.6399928;56.1742594;1625;Djurs
10.645486;56.1689078;1626;Djurs
10.6530391;56.1631731;1627;Djurs
10.6619655;56.1601142;1628;Djurs
10.6681453;56.158967;1629;Djurs
10.6756984;56.155143;1630;Djurs
10.6811915;56.1528484;1631;Djurs
10.6805049;56.1490237;1632;Djurs
10.6798182;56.1455812;1633;Djurs
10.6894313;56.1417558;1634;Djurs
10.6969844;56.1394604;1635;Djurs
10.7086573;56.1402255;1636;Djurs
10.7182704;56.1417558;1637;Djurs
10.721017;56.1471112;1638;Djurs
10.7237635;56.1528484;1639;Djurs
10.7278834;56.1593494;1640;Djurs
10.7320033;56.1658494;1641;Djurs
10.7361232;56.1746417;1642;Djurs
10.740243;56.1799925;1643;Djurs
10.7347499;56.1971866;1644;Djurs
10.7354365;56.2105545;1645;Djurs
10.7409297;56.2208637;1646;Djurs
10.7477961;56.2304068;1647;Djurs
10.7663356;56.2391843;1648;Djurs
10.7793818;56.2441446;1649;Djurs
10.7951747;56.2441446;1650;Djurs
10.8041011;56.252919;1651;Djurs
10.815774;56.2590217;1652;Djurs
10.8219539;56.2716055;1653;Djurs
10.8281337;56.2830417;1654;Djurs
10.8418666;56.2940935;1655;Djurs
10.8569728;56.2979037;1656;Djurs
10.8658992;56.3009516;1657;Djurs
10.8713923;56.3116173;1658;Djurs
10.8844386;56.3211378;1659;Djurs
10.9153376;56.3439772;1660;Djurs
10.9160243;56.3660423;1661;Djurs
10.914651;56.3812522;1662;Djurs
10.9173976;56.3907552;1663;Djurs
10.9222041;56.3949359;1664;Djurs
10.9201442;56.4059553;1665;Djurs
10.9270106;56.4067151;1666;Djurs
10.9228907;56.4146925;1667;Djurs
10.935937;56.4238075;1668;Djurs
10.9297572;56.4257062;1669;Djurs
10.9366237;56.4333;1670;Djurs
10.9441768;56.4370963;1671;Djurs
10.9558497;56.4374759;1672;Djurs
10.9599696;56.4427901;1673;Djurs
10.9558497;56.4462059;1674;Djurs
10.9524165;56.4522778;1675;Djurs
10.9489833;56.4572105;1676;Djurs
10.9386836;56.4606251;1677;Djurs
10.9338771;56.4651773;1678;Djurs
10.924264;56.4704876;1679;Djurs
10.9153376;56.4704876;1680;Djurs
10.9009181;56.4807268;1681;Djurs
10.8871852;56.4845184;1682;Djurs
10.8789454;56.4860349;1683;Djurs
10.8727656;56.4921004;1684;Djurs
10.8672725;56.5038496;1685;Djurs
10.8652125;56.5125643;1686;Djurs
10.8617793;56.517868;1687;Djurs
10.8370601;56.5307452;1688;Djurs
10.8233271;56.5315026;1689;Djurs
10.8095942;56.5337745;1690;Djurs
10.794488;56.5371822;1691;Djurs
10.7800685;56.5379394;1692;Djurs
10.7663356;56.5379394;1693;Djurs
10.7526027;56.5345318;1694;Djurs
10.7230769;56.5303666;1695;Djurs
10.6990443;56.5307452;1696;Djurs
10.6743251;56.5296092;1697;Djurs
10.664712;56.5288518;1698;Djurs
10.6365596;56.5265796;1699;Djurs
10.6200801;56.5243072;1700;Djurs
10.5981074;56.5190044;1701;Djurs
10.5788813;56.5174892;1702;Djurs
10.5617152;56.5163528;1703;Djurs
10.5397426;56.5137009;1704;Djurs
10.5143367;56.5137009;1705;Djurs
10.4951106;56.5148374;1706;Djurs
10.4779445;56.5174892;1707;Djurs
10.4648982;56.5208983;1708;Djurs
10.4367457;56.5231709;1709;Djurs
10.4147731;56.5292305;1710;Djurs
10.4003535;56.5352891;1711;Djurs
10.3845607;56.542861;1712;Djurs
10.3735743;56.5523237;1713;Djurs
10.3598414;56.5610273;1714;Djurs
10.3502284;56.5704855;1715;Djurs
10.3454219;56.5806977;1716;Djurs
10.3426753;56.590151;1717;Djurs
10.3433619;56.5961999;1718;Djurs
10.3282557;56.6007359;1719;Djurs
10.3186427;56.6026257;1720;Djurs
10.3117762;56.6060272;1721;Djurs
10.3007899;56.6075388;1722;Djurs
10.2994166;56.6033816;1723;Djurs
10.29873;56.5980899;1724;Djurs
10.3014766;56.5946877;1725;Djurs
10.3021632;56.5909072;1726;Djurs
10.2959834;56.5871262;1727;Djurs
10.2911769;56.5833449;1728;Djurs
10.2849971;56.5799414;1729;Djurs
10.275384;56.5788068;1730;Djurs
10.2698909;56.5757811;1731;Djurs
10.2671443;56.5719986;1732;Djurs
10.2650843;56.5689724;1733;Djurs
10.2602778;56.5648109;1734;Djurs
10.2568446;56.5617841;1735;Djurs
10.2520381;56.558757;1736;Djurs
10.2513514;56.5549729;1737;Djurs
10.2520381;56.5523237;1738;Djurs
10.2479182;56.5481604;1739;Djurs
10.2403651;56.5474034;1740;Djurs
10.2383052;56.5432395;1741;Djurs
10.232812;56.5424824;1742;Djurs
10.2293788;56.5451323;1743;Djurs
10.2293788;56.5371822;1744;Djurs
10.2293788;56.5318813;1745;Djurs
10.2307521;56.5258221;1746;Djurs
10.2300654;56.5212771;1747;Djurs
10.2341853;56.5148374;1748;Djurs
10.2341853;56.5102911;1749;Djurs
10.232812;56.5065021;1750;Djurs
10.2341853;56.5015758;1751;Djurs
10.2341853;56.4974069;1752;Djurs
10.2334987;56.4924795;1753;Djurs
10.2300654;56.4875514;1754;Djurs
10.2273188;56.4841392;1755;Djurs
9.6102051;56.3500434;1756;MØ
9.5964684;56.3414271;1757;MØ
9.5923486;56.3357182;1758;MØ
9.5889153;56.3269628;1759;MØ
9.5930352;56.318967;1760;MØ
9.6074548;56.3113504;1761;MØ
9.608828;56.3029704;1762;MØ
9.5882287;56.275532;1763;MØ
9.5648827;56.2312843;1764;MØ
9.5278039;56.1820177;1765;MØ
9.5072045;56.1629051;1766;MØ
9.264132;56.065666;1767;MØ
9.2833581;56.0073582;1768;MØ
9.3135705;55.959726;1769;MØ
9.3389764;55.9355032;1770;MØ
9.4117608;55.9247327;1771;MØ
9.5635094;55.906262;1772;MØ
9.7125115;55.882391;1773;MØ
9.8731866;55.854266;1774;MØ
9.8766198;55.8615881;1775;MØ
9.8882928;55.8615881;1776;MØ
9.8944726;55.866212;1777;MØ
9.9082055;55.8631295;1778;MØ
9.9185052;55.8577345;1779;MØ
9.9267449;55.8612028;1780;MØ
9.9452843;55.8596614;1781;MØ
9.9631371;55.8596614;1782;MØ
9.9658837;55.8639001;1783;MØ
9.9610772;55.8677531;1784;MØ
9.9679436;55.8800801;1785;MØ
9.9974694;55.8793098;1786;MØ
10.011889;55.8754579;1787;MØ
10.0352349;55.8766135;1788;MØ
10.0482812;55.8777691;1789;MØ
10.0688805;55.8812356;1790;MØ
10.0771203;55.8850868;1791;MØ
10.1004662;55.8816207;1792;MØ
10.1114526;55.8827761;1793;MØ
10.1121392;55.8789246;1794;MØ
10.1121392;55.8743023;1795;MØ
10.1176324;55.8716057;1796;MØ
10.1141991;55.8658267;1797;MØ
10.1018395;55.866212;1798;MØ
10.08742;55.8665973;1799;MØ
10.0723138;55.8681384;1800;MØ
10.0592675;55.8696795;1801;MØ
10.0496545;55.8646707;1802;MØ
10.0441613;55.8596614;1803;MØ
10.0366082;55.8527243;1804;MØ
10.0345483;55.8434729;1805;MØ
10.0462212;55.8423163;1806;MØ
10.052401;55.8469424;1807;MØ
10.066134;55.8477134;1808;MØ
10.0805535;55.8492553;1809;MØ
10.0929131;55.856193;1810;MØ
10.1059594;55.8596614;1811;MØ
10.1190057;55.8596614;1812;MØ
10.1196923;55.8635148;1813;MØ
10.1272454;55.8739171;1814;MØ
10.1293053;55.8793098;1815;MØ
10.1354852;55.8804653;1816;MØ
10.1444115;55.8743023;1817;MØ
10.1450982;55.8696795;1818;MØ
10.1409783;55.8658267;1819;MØ
10.139605;55.8604321;1820;MØ
10.1437249;55.8573492;1821;MØ
10.1553979;55.8507971;1822;MØ
10.1622643;55.8454004;1823;MØ
10.1945367;55.8380752;1824;MØ
10.1993432;55.8438584;1825;MØ
10.1917901;55.8492553;1826;MØ
10.1945367;55.8534951;1827;MØ
10.2027764;55.8581199;1828;MØ
10.2020898;55.8646707;1829;MØ
10.1965966;55.8700647;1830;MØ
10.1917901;55.8785395;1831;MØ
10.1917901;55.8862422;1832;MØ
10.1986565;55.8881676;1833;MØ
10.2048363;55.8862422;1834;MØ
10.2103295;55.8900929;1835;MØ
10.2226891;55.8981783;1836;MØ
10.2329888;55.9035676;1837;MØ
10.2467217;55.9112654;1838;MØ
10.2556481;55.9108805;1839;MØ
10.2611413;55.9116502;1840;MØ
10.2577081;55.9162681;1841;MØ
10.2604546;55.931657;1842;MØ
10.2611413;55.9381954;1843;MØ
10.2625146;55.9505001;1844;MØ
10.2673211;55.9578041;1845;MØ
10.2632012;55.965491;1846;MØ
10.2515282;55.9808604;1847;MØ
10.2535882;55.9916153;1848;MØ
10.2611413;56.0023672;1849;MØ
10.2666344;56.0119646;1850;MØ
10.281054;56.0219434;1851;MØ
10.2659478;56.0261644;1852;MØ
10.271441;56.0376739;1853;MØ
10.271441;56.0472625;1854;MØ
10.2632012;56.0564654;1855;MØ
10.2563348;56.0717986;1856;MØ
10.2529015;56.0813787;1857;MØ
10.2487817;56.0921057;1858;MØ
10.2391686;56.1039785;1859;MØ
10.2309289;56.1146991;1860;MØ
10.2254357;56.1223549;1861;MØ
10.2137627;56.1300091;1862;MØ
10.2096429;56.1349836;1863;MØ
10.2144494;56.1399574;1864;MØ
10.2137627;56.1556398;1865;MØ
10.2185693;56.1659637;1866;MØ
10.2281823;56.1739915;1867;MØ
10.2439751;56.1881317;1868;MØ
10.2604546;56.1957729;1869;MØ
10.2803674;56.2007388;1870;MØ
10.2892937;56.2087593;1871;MØ
10.2975335;56.2213597;1872;MØ
10.3085198;56.2282308;1873;MØ
10.3311791;56.2309026;1874;MØ
10.3394189;56.2366272;1875;MØ
10.3394189;56.2438772;1876;MØ
10.3524651;56.2488369;1877;MØ
10.3455987;56.2598985;1878;MØ
10.3476586;56.2637122;1879;MØ
10.3607049;56.2724821;1880;MØ
10.3689446;56.2705757;1881;MØ
10.3764977;56.2694319;1882;MØ
10.3888573;56.2782005;1883;MØ
10.3833642;56.2858237;1884;MØ
10.3813042;56.2903969;1885;MØ
10.3929772;56.2938264;1886;MØ
10.4032769;56.290778;1887;MØ
10.4101434;56.2942075;1888;MØ
10.4154597;56.2899018;1889;MØ
10.4142632;56.3242977;1890;MØ
10.41083;56.3695788;1891;MØ
10.4065333;56.3953159;1892;MØ
10.3627648;56.4250603;1893;MØ
10.3387322;56.4436627;1894;MØ
10.30234;56.4664288;1895;MØ
10.2851739;56.4687046;1896;MØ
10.2659478;56.467946;1897;MØ
10.2556481;56.4675667;1898;MØ
10.2391686;56.4702218;1899;MØ
10.226809;56.4732559;1900;MØ
10.2192559;56.4751521;1901;MØ
10.2041497;56.4713596;1902;MØ
10.1904206;56.4727413;1903;MØ
10.1341156;56.4568091;1904;MØ
10.0942902;56.465914;1905;MØ
10.0688843;56.4632587;1906;MØ
10.0517182;56.4579474;1907;MØ
10.0166992;56.4552914;1908;MØ
9.9940399;56.4378336;1909;MØ
9.9466614;56.4188485;1910;MØ
9.9130158;56.407073;1911;MØ
9.8779968;56.397574;1912;MØ
9.7791199;56.3933937;1913;MØ
9.7152581;56.3809857;1914;MØ
9.6788659;56.3718604;1915;MØ
9.6472802;56.3615919;1916;MØ
9.6102051;56.3500434;1917;MØ
9.4908637;56.1564991;1918;MV
9.5072045;56.1629051;1919;MV
9.5350371;56.1909567;1920;MV
9.5480833;56.2119647;1921;MV
9.5748625;56.2493686;1922;MV
9.5882287;56.275532;1923;MV
9.608828;56.3029704;1924;MV
9.6002684;56.3088342;1925;MV
9.5885954;56.3107386;1926;MV
9.579669;56.3191169;1927;MV
9.5741759;56.3278741;1928;MV
9.5762358;56.3354874;1929;MV
9.5803557;56.3434797;1930;MV
9.5851622;56.3491875;1931;MV
9.6102051;56.3500434;1932;MV
9.5787544;56.3594036;1933;MV
9.5423622;56.3833606;1934;MV
9.5017151;56.413531;1935;MV
9.4798774;56.4297106;1936;MV
9.4331855;56.4691776;1937;MV
9.4172577;56.4890459;1938;MV
9.3720741;56.5358745;1939;MV
9.3658943;56.5343599;1940;MV
9.3583412;56.5354959;1941;MV
9.3494148;56.5381462;1942;MV
9.3377418;56.5411749;1943;MV
9.3281288;56.5385248;1944;MV
9.3233222;56.533224;1945;MV
9.3123359;56.5294373;1946;MV
9.3068428;56.5336027;1947;MV
9.2972297;56.5324667;1948;MV
9.2876167;56.5366317;1949;MV
9.2786903;56.5415535;1950;MV
9.2670173;56.5498811;1951;MV
9.2608375;56.5551795;1952;MV
9.2608375;56.5593421;1953;MV
9.256031;56.5650175;1954;MV
9.256031;56.5688007;1955;MV
9.2546577;56.5714487;1956;MV
9.2484779;56.5706921;1957;MV
9.2464179;56.57334;1958;MV
9.2491645;56.5763659;1959;MV
9.2532844;56.5809042;1960;MV
9.2553443;56.5843077;1961;MV
9.2553443;56.588467;1962;MV
9.2546577;56.5926259;1963;MV
9.2594642;56.5911136;1964;MV
9.2663307;56.5926259;1965;MV
9.2752571;56.5967843;1966;MV
9.2876167;56.5998083;1967;MV
9.2876167;56.6028321;1968;MV
9.2883033;56.6066115;1969;MV
9.2937965;56.6115241;1970;MV
9.2917366;56.6153026;1971;MV
9.2876167;56.6202141;1972;MV
9.2807502;56.623614;1973;MV
9.2711372;56.6255027;1974;MV
9.2649574;56.6239917;1975;MV
9.2580909;56.6247472;1976;MV
9.2594642;56.6281467;1977;MV
9.2525978;56.6273913;1978;MV
9.2422981;56.6281467;1979;MV
9.2361183;56.6273913;1980;MV
9.2237586;56.627769;1981;MV
9.213459;56.6296575;1982;MV
9.2024726;56.6285244;1983;MV
9.1956062;56.623614;1984;MV
9.1887397;56.6205919;1985;MV
9.1770668;56.6209697;1986;MV
9.1660804;56.6232362;1987;MV
9.159214;56.6266359;1988;MV
9.1537208;56.6311682;1989;MV
9.1509742;56.6379657;1990;MV
9.1502876;56.6417416;1991;MV
9.1557807;56.6462721;1992;MV
9.1544074;56.6504246;1993;MV
9.1496009;56.6534444;1994;MV
9.1447944;56.6485372;1995;MV
9.1434211;56.6436294;1996;MV
9.1413612;56.6375881;1997;MV
9.137928;56.6334342;1998;MV
9.1296882;56.6304129;1999;MV
9.124195;56.6262581;2000;MV
9.1152687;56.6232362;2001;MV
9.114582;56.6190807;2002;MV
9.1248817;56.6156804;2003;MV
9.1338081;56.6171917;2004;MV
9.1420478;56.6190807;2005;MV
9.1496009;56.6198363;2006;MV
9.1537208;56.6164361;2007;MV
9.1544074;56.6115241;2008;MV
9.1502876;56.608501;2009;MV
9.1447944;56.6047218;2010;MV
9.1338081;56.6009423;2011;MV
9.126255;56.6005643;2012;MV
9.1235084;56.603588;2013;MV
9.1193885;56.6081231;2014;MV
9.1097755;56.6077452;2015;MV
9.1022224;56.6050998;2016;MV
9.0939826;56.603588;2017;MV
9.0905494;56.5975403;2018;MV
9.0891761;56.5892232;2019;MV
9.0905494;56.5846858;2020;MV
9.0981025;56.5790133;2021;MV
9.0974159;56.5740965;2022;MV
9.0912361;56.5684224;2023;MV
9.0823097;56.5631258;2024;MV
9.0781898;56.5570716;2025;MV
9.0658302;56.5532873;2026;MV
9.0596504;56.5551795;2027;MV
9.050724;56.5593421;2028;MV
9.0548439;56.5635041;2029;MV
9.0541572;56.5669091;2030;MV
9.0562171;56.5710704;2031;MV
9.0548439;56.5756094;2032;MV
9.0493507;56.5797697;2033;MV
9.0459175;56.5831732;2034;MV
9.0438575;56.588467;2035;MV
9.0438575;56.59376;2036;MV
9.0438575;56.5975403;2037;MV
9.0438575;56.603588;2038;MV
9.0431709;56.6088789;2039;MV
9.0479774;56.6130355;2040;MV
9.0500373;56.6175695;2041;MV
9.0534706;56.6213474;2042;MV
9.0534706;56.6273913;2043;MV
9.0569038;56.6304129;2044;MV
9.0658302;56.6334342;2045;MV
9.0823097;56.6424967;2046;MV
9.0926094;56.6451395;2047;MV
9.1022224;56.6432518;2048;MV
9.0994758;56.6496697;2049;MV
9.0994758;56.6545767;2050;MV
9.0987892;56.6591057;2051;MV
9.0946693;56.6640115;2052;MV
9.1008491;56.6692939;2053;MV
9.1111488;56.6651435;2054;MV
9.1180152;56.6666528;2055;MV
9.1193885;56.6726894;2056;MV
9.1228218;56.6794794;2057;MV
9.1372413;56.6934329;2058;MV
9.1502876;56.6994652;2059;MV
9.1585273;56.7036118;2060;MV
9.1708869;56.7058735;2061;MV
9.1743202;56.71115;2062;MV
9.1674537;56.7152954;2063;MV
9.1619605;56.7194403;2064;MV
9.1557807;56.7239615;2065;MV
9.147541;56.7292356;2066;MV
9.1386146;56.7345089;2067;MV
9.1290016;56.7420409;2068;MV
9.1248817;56.7476889;2069;MV
9.1187019;56.7563475;2070;MV
9.1152687;56.7627461;2071;MV
9.1111488;56.7665095;2072;MV
9.1084022;56.7800545;2073;MV
9.1138954;56.7856968;2074;MV
9.1084022;56.7879535;2075;MV
9.0953559;56.7917143;2076;MV
9.0871162;56.7954748;2077;MV
9.0699501;56.8018667;2078;MV
9.0637702;56.8011148;2079;MV
9.0514106;56.7999868;2080;MV
9.0411109;56.8011148;2081;MV
9.0328712;56.8003628;2082;MV
9.0260047;56.8026186;2083;MV
9.0225715;56.8060021;2084;MV
9.0225715;56.810137;2085;MV
9.0260047;56.8138956;2086;MV
9.0308113;56.817278;2087;MV
9.0376777;56.8187812;2088;MV
9.0438575;56.8210359;2089;MV
9.048664;56.8206601;2090;MV
9.0548439;56.817278;2091;MV
9.0610237;56.8195328;2092;MV
9.0699501;56.8229147;2093;MV
9.0768165;56.8259206;2094;MV
9.0754432;56.8296776;2095;MV
9.0672035;56.8293019;2096;MV
9.0589637;56.831556;2097;MV
9.0596504;56.836815;2098;MV
9.0644569;56.8398197;2099;MV
9.0795631;56.844702;2100;MV
9.0637702;56.8431998;2101;MV
9.050724;56.845453;2102;MV
9.0349311;56.8462041;2103;MV
9.0184516;56.844702;2104;MV
9.0040321;56.8435754;2105;MV
8.9841194;56.8405709;2106;MV
8.9696998;56.8390686;2107;MV
8.9594001;56.8390686;2108;MV
8.951847;56.8330586;2109;MV
8.9594001;56.831556;2110;MV
8.9655799;56.8281749;2111;MV
8.9710731;56.8232905;2112;MV
8.9738197;56.8180296;2113;MV
8.9786262;56.8120163;2114;MV
8.9648933;56.8018667;2115;MV
8.9504737;56.7969788;2116;MV
8.9298744;56.7905861;2117;MV
8.9257545;56.7845684;2118;MV
8.9161415;56.7766687;2119;MV
8.9030952;56.771025;2120;MV
8.8811225;56.7646279;2121;MV
8.8735694;56.7631225;2122;MV
8.8632698;56.7638752;2123;MV
8.8708229;56.7555947;2124;MV
8.8701362;56.7525832;2125;MV
8.8639564;56.7484419;2126;MV
8.8543434;56.7439236;2127;MV
8.8515968;56.7394048;2128;MV
8.8495368;56.7348855;2129;MV
8.845417;56.7318723;2130;MV
8.8406105;56.7273521;2131;MV
8.8378639;56.723208;2132;MV
8.8371772;56.7190635;2133;MV
8.8316841;56.7149186;2134;MV
8.8275642;56.7103963;2135;MV
8.8255043;56.7058735;2136;MV
8.8309974;56.7066273;2137;MV
8.8364906;56.7073811;2138;MV
8.8440437;56.707758;2139;MV
8.8529701;56.707758;2140;MV
8.8570899;56.7107732;2141;MV
8.8625831;56.7115269;2142;MV
8.8694496;56.707758;2143;MV
8.8742561;56.7047427;2144;MV
8.878376;56.7081349;2145;MV
8.8818092;56.7126575;2146;MV
8.8838691;56.7164259;2147;MV
8.8852424;56.7115269;2148;MV
8.887989;56.707758;2149;MV
8.8948554;56.7073811;2150;MV
8.8969154;56.7103963;2151;MV
8.9037818;56.7100194;2152;MV
8.9106483;56.7096425;2153;MV
8.9168281;56.7062504;2154;MV
8.9175147;56.702104;2155;MV
8.9175147;56.6975802;2156;MV
8.9106483;56.694941;2157;MV
8.9037818;56.6926788;2158;MV
8.8948554;56.6926788;2159;MV
8.8873023;56.694187;2160;MV
8.8838691;56.6983342;2161;MV
8.8818092;56.702104;2162;MV
8.8749427;56.702104;2163;MV
8.8680763;56.6987112;2164;MV
8.8680763;56.6953181;2165;MV
8.8694496;56.6915476;2166;MV
8.8529701;56.6934329;2167;MV
8.8481636;56.6885309;2168;MV
8.8399238;56.685514;2169;MV
8.8351173;56.6881538;2170;MV
8.824131;56.6919246;2171;MV
8.8200111;56.6956951;2172;MV
8.812458;56.6934329;2173;MV
8.8035316;56.6870225;2174;MV
8.7932319;56.6813653;2175;MV
8.7843055;56.6741984;2176;MV
8.7822456;56.6670301;2177;MV
8.7760658;56.6549541;2178;MV
8.7637062;56.6451395;2179;MV
8.7486;56.6360777;2180;MV
8.7334938;56.6258804;2181;MV
8.7225074;56.6224807;2182;MV
8.7108345;56.6228585;2183;MV
8.6991615;56.6266359;2184;MV
8.6868019;56.6270136;2185;MV
8.6792488;56.625125;2186;MV
8.6765022;56.6205919;2187;MV
8.6771888;56.6153026;2188;MV
8.6758155;56.6103905;2189;MV
8.6895484;56.6077452;2190;MV
8.6964149;56.5960283;2191;MV
8.7025947;56.5854421;2192;MV
8.7142677;56.5793915;2193;MV
8.7280006;56.5729617;2194;MV
8.7492866;56.5661525;2195;MV
8.7588996;56.5616123;2196;MV
8.7623329;56.5559364;2197;MV
8.7609596;56.5483671;2198;MV
8.7472267;56.5468531;2199;MV
8.7417335;56.5381462;2200;MV
8.7362403;56.5290586;2201;MV
8.7424201;56.51959;2202;MV
8.7417335;56.5116346;2203;MV
8.7424201;56.5002669;2204;MV
8.7431068;56.4934446;2205;MV
8.7417335;56.4862419;2206;MV
8.7341804;56.4794171;2207;MV
8.7183876;56.4775211;2208;MV
8.7080879;56.4737288;2209;MV
8.6840553;56.4699362;2210;MV
8.6620826;56.4672811;2211;MV
8.6414833;56.468419;2212;MV
8.6263771;56.4722118;2213;MV
8.6215705;56.4767627;2214;MV
8.6147041;56.4805547;2215;MV
8.6140174;56.4862419;2216;MV
8.6112709;56.4907911;2217;MV
8.6105842;56.4995089;2218;MV
8.5968513;56.4934446;2219;MV
8.5851783;56.4953398;2220;MV
8.5776252;56.4942027;2221;MV
8.5666389;56.4945817;2222;MV
8.5570259;56.4979929;2223;MV
8.552906;56.4930655;2224;MV
8.5522193;56.4870002;2225;MV
8.5494728;56.483588;2226;MV
8.5384864;56.4824505;2227;MV
8.5268135;56.4820714;2228;MV
8.5288734;56.4858628;2229;MV
8.5364265;56.4866211;2230;MV
8.5446662;56.4885166;2231;MV
8.5453529;56.4945817;2232;MV
8.5453529;56.4987509;2233;MV
8.5522193;56.5017828;2234;MV
8.5652656;56.5044354;2235;MV
8.5769386;56.5063301;2236;MV
8.583805;56.5002669;2237;MV
8.5913581;56.5070879;2238;MV
8.595478;56.5127712;2239;MV
8.6016578;56.5192113;2240;MV
8.5934181;56.5252715;2241;MV
8.5892982;56.5324667;2242;MV
8.5844917;56.5381462;2243;MV
8.574192;56.5449604;2244;MV
8.5776252;56.5502596;2245;MV
8.5700721;56.5589637;2246;MV
8.5680122;56.5642608;2247;MV
8.564579;56.5797697;2248;MV
8.5604591;56.5680441;2249;MV
8.5522193;56.5593421;2250;MV
8.5446662;56.5548011;2251;MV
8.5357398;56.5468531;2252;MV
8.519947;56.5423106;2253;MV
8.510334;56.541932;2254;MV
8.4993476;56.5449604;2255;MV
8.4966011;56.5487456;2256;MV
8.4883613;56.5532873;2257;MV
8.4732551;56.5570716;2258;MV
8.4595222;56.5593421;2259;MV
8.4416694;56.5661525;2260;MV
8.4258766;56.5684224;2261;MV
8.4011573;56.5767441;2262;MV
8.3887977;56.5786351;2263;MV
8.3764381;56.5771223;2264;MV
8.3510322;56.5759876;2265;MV
8.3414192;56.5759876;2266;MV
8.3297462;56.5778787;2267;MV
8.3215064;56.5759876;2268;MV
8.3091468;56.5722052;2269;MV
8.3057136;56.5676658;2270;MV
8.305027;56.5623691;2271;MV
8.305027;56.5566932;2272;MV
8.3084602;56.5517735;2273;MV
8.3009071;56.551395;2274;MV
8.2967872;56.5566932;2275;MV
8.2967872;56.5623691;2276;MV
8.2967872;56.5676658;2277;MV
8.2919807;56.5703138;2278;MV
8.2864875;56.5763659;2279;MV
8.2830543;56.5820388;2280;MV
8.2871742;56.5865765;2281;MV
8.2940406;56.5873327;2282;MV
8.3002204;56.5896013;2283;MV
8.3064002;56.5873327;2284;MV
8.3064002;56.5907355;2285;MV
8.3002204;56.5948942;2286;MV
8.2864875;56.5982963;2287;MV
8.2686347;56.5975403;2288;MV
8.2466621;56.6009423;2289;MV
8.2329292;56.6050998;2290;MV
8.2301826;56.6103905;2291;MV
8.2308692;56.6190807;2292;MV
8.2233161;56.6202141;2293;MV
8.2315559;56.6239917;2294;MV
8.2288093;56.6266359;2295;MV
8.2137031;56.6311682;2296;MV
8.196537;56.6345671;2297;MV
8.1814308;56.6353224;2298;MV
8.1711311;56.6353224;2299;MV
8.1628913;56.6368329;2300;MV
8.1649513;56.6421192;2301;MV
8.1697578;56.6481597;2302;MV
8.1786842;56.6474047;2303;MV
8.1862373;56.6474047;2304;MV
8.1855506;56.652312;2305;MV
8.1985969;56.6534444;2306;MV
8.2047767;56.6515571;2307;MV
8.2171363;56.6549541;2308;MV
8.2116432;56.6602379;2309;MV
8.20615;56.6658982;2310;MV
8.2171363;56.6745757;2311;MV
8.2233161;56.6734439;2312;MV
8.2301826;56.6824968;2313;MV
8.2233161;56.6843826;2314;MV
8.2233161;56.6881538;2315;MV
8.2260627;56.6934329;2316;MV
8.2205696;56.7009731;2317;MV
8.2212562;56.7062504;2318;MV
8.2130165;56.7100194;2319;MV
8.2006568;56.7005961;2320;MV
8.1903572;56.6885309;2321;MV
8.1725044;56.6666528;2322;MV
8.1601448;56.6462721;2323;MV
8.1525917;56.6224807;2324;MV
8.1264991;56.5627474;2325;MV
8.1196327;56.5411749;2326;MV
8.1155128;56.5173172;2327;MV
8.121006;56.490412;2328;MV
8.1264991;56.4706947;2329;MV
8.121006;56.4338869;2330;MV
8.1175727;56.3734754;2331;MV
8.1203193;56.3415211;2332;MV
8.1237525;56.2943016;2333;MV
8.130619;56.2588486;2334;MV
8.130619;56.2225992;2335;MV
8.1148261;56.1580287;2336;MV
8.109333;56.1243631;2337;MV
8.1058998;56.0979456;2338;MV
8.0990333;56.0649941;2339;MV
8.0997199;56.035467;2340;MV
8.1086463;56.0089885;2341;MV
8.1161994;55.9974705;2342;MV
8.1292457;55.9836443;2343;MV
8.1429786;55.9455967;2344;MV
8.1622047;55.8493505;2345;MV
8.1690711;55.8269872;2346;MV
8.1814308;55.8381704;2347;MV
8.184864;55.848965;2348;MV
8.1924171;55.8516632;2349;MV
8.2027168;55.8543611;2350;MV
8.2068366;55.8628393;2351;MV
8.2068366;55.8701599;2352;MV
8.1979103;55.8732418;2353;MV
8.1951637;55.8797901;2354;MV
8.2013435;55.8797901;2355;MV
8.2109565;55.8817158;2356;MV
8.2075233;55.8890328;2357;MV
8.2054634;55.8940384;2358;MV
8.2116432;55.8975034;2359;MV
8.2246894;55.8971184;2360;MV
8.2329292;55.8975034;2361;MV
8.2459754;55.8967335;2362;MV
8.2569618;55.8928833;2363;MV
8.272068;55.8890328;2364;MV
8.2755012;55.8813307;2365;MV
8.2803077;55.8767087;2366;MV
