parish;token;cog;vot;pal;height;backness;round;stop;stress;.obs
HalsJylland;ta1;1693;82.7;negpal;low;front;negrd;t;negstr;2901
HalsJylland;på2;2162;33.7;negpal;mid;back;rd;p;str;2902
HalsJylland;tår2;2569;51.3;negpal;low;back;rd;t;str;2903
HalsJylland;kø1;2002;40.6;negpal;mid;front;rd;k;negstr;2904
HalsJylland;te1;3777;44.5;negpal;high;front;negrd;t;negstr;2905
HalsJylland;ti1;4378;93.7;negpal;high;front;negrd;t;negstr;2906
HalsJylland;ty2;3587;74.3;negpal;high;front;rd;t;str;2907
HalsJylland;koe1;2523;69.7;negpal;low;central;negrd;k;negstr;2908
HalsJylland;kø1;2240;50.8;negpal;mid;front;rd;k;negstr;2909
HalsJylland;te1;4129;50.6;negpal;high;front;negrd;t;negstr;2910
HalsJylland;te1;4142;44.1;negpal;high;front;negrd;t;negstr;2911
HalsJylland;po2;1150;51.4;negpal;mid;back;rd;p;str;2912
HalsJylland;ka1;2264;48.3;negpal;low;front;negrd;k;negstr;2913
HalsJylland;koe1;1968;40.7;negpal;low;central;negrd;k;negstr;2914
HalsJylland;ka1;2339;52.4;negpal;low;front;negrd;k;negstr;2915
HalsJylland;ti1;4905;36.3;negpal;high;front;negrd;t;negstr;2916
HalsJylland;ty2;3291;51.1;negpal;high;front;rd;t;str;2917
HalsJylland;to2;2917;42;negpal;mid;back;rd;t;str;2918
HalsJylland;to1;3088;31.3;negpal;mid;back;rd;t;negstr;2919
HalsJylland;koe1;1737;44.5;negpal;low;central;negrd;k;negstr;2920
HalsJylland;to1;3139;27.1;negpal;mid;back;rd;t;negstr;2921
HalsJylland;tår1;3106;41.1;negpal;low;back;rd;t;negstr;2922
HalsJylland;koe2;1848;51.3;negpal;low;central;negrd;k;str;2923
HalsJylland;ka2;2570;44.6;negpal;low;front;negrd;k;str;2924
HalsJylland;kæ1;2777;29.4;negpal;mid;front;negrd;k;negstr;2925
HalsJylland;på2;1405;61.7;negpal;mid;back;rd;p;str;2926
HalsJylland;på1;1386;42.6;negpal;mid;back;rd;p;negstr;2927
HalsJylland;te1;4081;50.6;negpal;high;front;negrd;t;negstr;2928
HalsJylland;te1;3637;59.2;negpal;high;front;negrd;t;negstr;2929
HalsJylland;to2;3059;60.5;negpal;mid;back;rd;t;str;2930
HalsJylland;ti1;4794;58;negpal;high;front;negrd;t;negstr;2931
HalsJylland;te1;4979;32.2;negpal;high;front;negrd;t;negstr;2932
HalsJylland;koe1;1329;49.8;negpal;low;central;negrd;k;negstr;2933
HalsJylland;tår1;3160;43.4;negpal;low;back;rd;t;negstr;2934
HalsJylland;te1;3572;45.5;negpal;high;front;negrd;t;negstr;2935
HalsJylland;ty2;2976;73.7;negpal;high;front;rd;t;str;2936
HalsJylland;ti2;3723;41.7;negpal;high;front;negrd;t;str;2937
HalsJylland;pa1;1677;38.2;negpal;low;front;negrd;p;negstr;2938
HalsJylland;koe2;2316;58;negpal;low;central;negrd;k;str;2939
HalsJylland;px1;1133;24.8;negpal;mid;central;negrd;p;negstr;2940
HalsJylland;te1;4639;30.1;negpal;high;front;negrd;t;negstr;2941
HalsJylland;ty2;2945;53.1;negpal;high;front;rd;t;str;2942
Handbjerg;ka1;2076;61.6;negpal;low;front;negrd;k;negstr;2943
Handbjerg;kx1;2753;44.2;negpal;mid;central;negrd;k;negstr;2944
Handbjerg;ka1;1530;29.6;negpal;low;front;negrd;k;negstr;2945
Handbjerg;tar2;2604;14.9;negpal;low;central;negrd;t;str;2946
Handbjerg;ti1;2427;19.8;negpal;high;front;negrd;t;negstr;2947
Handbjerg;ku1;870;23.9;negpal;high;back;rd;k;negstr;2948
Handbjerg;ku1;831;26.7;negpal;high;back;rd;k;negstr;2949
Handbjerg;tu1;2509;26.5;negpal;high;back;rd;t;negstr;2950
Handbjerg;ti1;3375;35.5;negpal;high;front;negrd;t;negstr;2951
Handbjerg;to2;3042;30;negpal;mid;back;rd;t;str;2952
Handbjerg;ti1;3307;31.2;negpal;high;front;negrd;t;negstr;2953
Handbjerg;te1;2339;38.4;negpal;high;front;negrd;t;negstr;2954
Handbjerg;kjø1;1126;41.4;pal;mid;front;rd;k;negstr;2955
Handbjerg;to2;2650;37.6;negpal;mid;back;rd;t;str;2956
Handbjerg;te1;3124;29.5;negpal;high;front;negrd;t;negstr;2957
Handbjerg;tx1;3195;34.5;negpal;mid;central;negrd;t;negstr;2958
Handbjerg;kå2;1707;26.9;negpal;mid;back;rd;k;str;2959
Handbjerg;tar2;2120;52.6;negpal;low;central;negrd;t;str;2960
Handbjerg;te1;2994;39.5;negpal;high;front;negrd;t;negstr;2961
Handbjerg;ku1;336;16.4;negpal;high;back;rd;k;negstr;2962
Handbjerg;ka1;1762;33.3;negpal;low;front;negrd;k;negstr;2963
Handbjerg;toe2;2489;39.3;negpal;low;central;negrd;t;str;2964
Handbjerg;på1;1888;41.3;negpal;mid;back;rd;p;negstr;2965
Handbjerg;pjæ2;2477;76.9;pal;mid;front;negrd;p;str;2966
Handbjerg;te1;2834;35.5;negpal;high;front;negrd;t;negstr;2967
Handbjerg;på2;1581;20.6;negpal;mid;back;rd;p;str;2968
Handbjerg;tar1;2916;44.5;negpal;low;central;negrd;t;negstr;2969
Handbjerg;tjæ2;3415;69.7;pal;mid;front;negrd;t;str;2970
Handbjerg;te1;3029;33;negpal;high;front;negrd;t;negstr;2971
Handbjerg;kå2;1598;75;negpal;mid;back;rd;k;str;2972
Handbjerg;to1;2823;31.2;negpal;mid;back;rd;t;negstr;2973
Handbjerg;på1;1491;38.2;negpal;mid;back;rd;p;negstr;2974
Handbjerg;kå1;1188;37.1;negpal;mid;back;rd;k;negstr;2975
Handbjerg;te1;932;25.4;negpal;high;front;negrd;t;negstr;2976
Handbjerg;kå2;623;24.9;negpal;mid;back;rd;k;str;2977
Handbjerg;te1;1938;32.7;negpal;high;front;negrd;t;negstr;2978
Handbjerg;ti1;3189;50.2;negpal;high;front;negrd;t;negstr;2979
Handbjerg;tu1;2795;56.7;negpal;high;back;rd;t;negstr;2980
Handbjerg;ku1;1011;26.3;negpal;high;back;rd;k;negstr;2981
Handbjerg;ka1;2148;29.9;negpal;low;front;negrd;k;negstr;2982
Handbjerg;ka1;2844;39.8;negpal;low;front;negrd;k;negstr;2983
Handbjerg;ka1;1883;35.7;negpal;low;front;negrd;k;negstr;2984
Handbjerg;ti1;2962;25.4;negpal;high;front;negrd;t;negstr;2985
Handbjerg;te1;3117;39.6;negpal;high;front;negrd;t;negstr;2986
Handbjerg;te2;1283;45.8;negpal;high;front;negrd;t;str;2987
Handbjerg;ti1;3830;35.4;negpal;high;front;negrd;t;negstr;2988
Handbjerg;koe1;1397;21.2;negpal;low;central;negrd;k;negstr;2989
Handbjerg;te1;3668;68.5;negpal;high;front;negrd;t;negstr;2990
Handbjerg;te1;3505;31.7;negpal;high;front;negrd;t;negstr;2991
Handbjerg;ka1;2929;67.8;negpal;low;front;negrd;k;negstr;2992
Hansted;koe2;795;31.8;negpal;low;central;negrd;k;str;2993
Hansted;te1;1431;20.9;negpal;high;front;negrd;t;negstr;2994
Hansted;te1;1649;16.3;negpal;high;front;negrd;t;negstr;2995
Hansted;tar1;1399;31.4;negpal;low;central;negrd;t;negstr;2996
Hansted;på1;214;19.3;negpal;mid;back;rd;p;negstr;2997
Hansted;koe1;527;16.2;negpal;low;central;negrd;k;negstr;2998
Hansted;på1;422;50.2;negpal;mid;back;rd;p;negstr;2999
Hansted;te1;1625;19.1;negpal;high;front;negrd;t;negstr;3000
Hansted;ku1;713;56.5;negpal;high;back;rd;k;negstr;3001
Hansted;te1;896;30.6;negpal;high;front;negrd;t;negstr;3002
Hansted;tx1;1014;20.5;negpal;mid;central;negrd;t;negstr;3003
Hansted;koe1;634;17.8;negpal;low;central;negrd;k;negstr;3004
Hansted;tx1;1426;12;negpal;mid;central;negrd;t;negstr;3005
Hansted;te1;136;19.6;negpal;high;front;negrd;t;negstr;3006
Hansted;på1;51;14.4;negpal;mid;back;rd;p;negstr;3007
Hansted;ku1;400;51.1;negpal;high;back;rd;k;negstr;3008
Hansted;te1;1061;11.4;negpal;high;front;negrd;t;negstr;3009
Hansted;koe1;616;23;negpal;low;central;negrd;k;negstr;3010
Hansted;te1;1718;26.8;negpal;high;front;negrd;t;negstr;3011
Hansted;koe1;377;47.3;negpal;low;central;negrd;k;negstr;3012
Hansted;kx1;1369;23.8;negpal;mid;central;negrd;k;negstr;3013
Hansted;koe1;1047;26;negpal;low;central;negrd;k;negstr;3014
Hansted;te1;771;19.4;negpal;high;front;negrd;t;negstr;3015
Hansted;koe1;593;11.3;negpal;low;central;negrd;k;negstr;3016
Hansted;te1;1212;19.9;negpal;high;front;negrd;t;negstr;3017
Hansted;to1;1657;30.8;negpal;mid;back;rd;t;negstr;3018
Hansted;ti1;1930;21.7;negpal;high;front;negrd;t;negstr;3019
Hansted;ti2;2052;22.3;negpal;high;front;negrd;t;str;3020
Hansted;ti1;959;17.3;negpal;high;front;negrd;t;negstr;3021
Hansted;på1;691;35.7;negpal;mid;back;rd;p;negstr;3022
Hansted;koe1;604;19.3;negpal;low;central;negrd;k;negstr;3023
Hansted;koe1;888;30.3;negpal;low;central;negrd;k;negstr;3024
Hansted;på1;921;22.8;negpal;mid;back;rd;p;negstr;3025
Hansted;ku1;329;19.8;negpal;high;back;rd;k;negstr;3026
Hansted;ku1;914;29.6;negpal;high;back;rd;k;negstr;3027
Hansted;pa2;462;10.4;negpal;low;front;negrd;p;str;3028
Hansted;kar2;1435;13.1;negpal;low;central;negrd;k;str;3029
Harboør;te1;4003;62.1;negpal;high;front;negrd;t;negstr;3030
Harboør;tæ2;2315;18.4;negpal;mid;front;negrd;t;str;3031
Harboør;på1;1316;44.2;negpal;mid;back;rd;p;negstr;3032
Harboør;kjø2;2330;61.7;pal;mid;front;rd;k;str;3033
Harboør;to2;3786;36.4;negpal;mid;back;rd;t;str;3034
Harboør;koe1;1454;48.8;negpal;low;central;negrd;k;negstr;3035
Harboør;koe1;1690;37.5;negpal;low;central;negrd;k;negstr;3036
Harboør;kx1;1077;32.3;negpal;mid;central;negrd;k;negstr;3037
Harboør;koe1;1462;40.4;negpal;low;central;negrd;k;negstr;3038
Harboør;kar2;2748;41.9;negpal;low;central;negrd;k;str;3039
Harboør;kar2;1525;58.1;negpal;low;central;negrd;k;str;3040
Harboør;koe1;2435;28.2;negpal;low;central;negrd;k;negstr;3041
Harboør;kar1;2390;56.8;negpal;low;central;negrd;k;negstr;3042
Harboør;tx1;2586;38.9;negpal;mid;central;negrd;t;negstr;3043
Harboør;ku1;776;25;negpal;high;back;rd;k;negstr;3044
Harboør;tx1;2973;51;negpal;mid;central;negrd;t;negstr;3045
Harboør;te1;2895;57.2;negpal;high;front;negrd;t;negstr;3046
Harboør;tx1;4142;48.1;negpal;mid;central;negrd;t;negstr;3047
Harboør;tæ2;2946;41.9;negpal;mid;front;negrd;t;str;3048
Harboør;koe1;1701;44.6;negpal;low;central;negrd;k;negstr;3049
Harboør;te1;3361;53.4;negpal;high;front;negrd;t;negstr;3050
Harboør;kar1;1810;46.5;negpal;low;central;negrd;k;negstr;3051
Harboør;tja2;4251;75.5;pal;low;front;negrd;t;str;3052
Harboør;koe1;1628;86.3;negpal;low;central;negrd;k;negstr;3053
Harboør;tu2;3432;67.3;negpal;high;back;rd;t;str;3054
Harboør;poe2;1120;46.1;negpal;low;central;negrd;p;str;3055
Harboør;ti1;3237;58.4;negpal;high;front;negrd;t;negstr;3056
Harboør;poe2;1210;42.7;negpal;low;central;negrd;p;str;3057
Harboør;kx1;1853;25.7;negpal;mid;central;negrd;k;negstr;3058
Harboør;kx1;1012;31.2;negpal;mid;central;negrd;k;negstr;3059
Harboør;poe2;1318;34.8;negpal;low;central;negrd;p;str;3060
Harboør;koe1;1439;33.9;negpal;low;central;negrd;k;negstr;3061
Harboør;koe1;1375;40.6;negpal;low;central;negrd;k;negstr;3062
Harboør;koe1;992;11.6;negpal;low;central;negrd;k;negstr;3063
Harboør;på2;2394;48.3;negpal;mid;back;rd;p;str;3064
Harboør;pæ2;1506;18.1;negpal;mid;front;negrd;p;str;3065
Harboør;pe2;1973;36.2;negpal;high;front;negrd;p;str;3066
Harboør;kar1;1366;36.5;negpal;low;central;negrd;k;negstr;3067
Harboør;te1;4063;32.4;negpal;high;front;negrd;t;negstr;3068
Harboør;på2;941;31.1;negpal;mid;back;rd;p;str;3069
Harboør;koe1;1322;17.6;negpal;low;central;negrd;k;negstr;3070
Harboør;koe1;1349;27.6;negpal;low;central;negrd;k;negstr;3071
Harboør;kjø2;2057;42.4;pal;mid;front;rd;k;str;3072
Harboør;kjø2;3143;38.9;pal;mid;front;rd;k;str;3073
Harboør;kjø2;2158;64.7;pal;mid;front;rd;k;str;3074
Harboør;ti1;2504;36.4;negpal;high;front;negrd;t;negstr;3075
Harboør;koe1;1550;41.3;negpal;low;central;negrd;k;negstr;3076
Harboør;ta2;2572;38.5;negpal;low;front;negrd;t;str;3077
Harboør;to2;3659;41.9;negpal;mid;back;rd;t;str;3078
Haverslev;tør2;3474;32.2;negpal;low;front;rd;t;str;3079
Haverslev;på1;1631;34.8;negpal;mid;back;rd;p;negstr;3080
Haverslev;kår2;1005;35.9;negpal;low;back;rd;k;str;3081
Haverslev;tx1;3179;20.4;negpal;mid;central;negrd;t;negstr;3082
Haverslev;toe2;2815;54;negpal;low;central;negrd;t;str;3083
Haverslev;ty1;3522;53.5;negpal;high;front;rd;t;negstr;3084
Haverslev;po2;1348;46.9;negpal;mid;back;rd;p;str;3085
Haverslev;px1;1468;47.1;negpal;mid;central;negrd;p;negstr;3086
Haverslev;tør2;3022;40.5;negpal;low;front;rd;t;str;3087
Haverslev;kjø1;2753;86.7;pal;mid;front;rd;k;negstr;3088
Haverslev;på1;1714;46.9;negpal;mid;back;rd;p;negstr;3089
Haverslev;tør2;3141;22.9;negpal;low;front;rd;t;str;3090
Haverslev;to2;2266;34.5;negpal;mid;back;rd;t;str;3091
Haverslev;to1;1949;40.8;negpal;mid;back;rd;t;negstr;3092
Haverslev;på1;1431;36.3;negpal;mid;back;rd;p;negstr;3093
Haverslev;tar1;2176;49.9;negpal;low;central;negrd;t;negstr;3094
Haverslev;te1;2930;36.2;negpal;high;front;negrd;t;negstr;3095
Haverslev;tør2;3053;34.8;negpal;low;front;rd;t;str;3096
Haverslev;te2;3473;43.1;negpal;high;front;negrd;t;str;3097
Haverslev;tx1;3648;35.5;negpal;mid;central;negrd;t;negstr;3098
Haverslev;te1;3524;39.4;negpal;high;front;negrd;t;negstr;3099
Haverslev;tør2;3173;30.4;negpal;low;front;rd;t;str;3100
Haverslev;koe1;2084;30.5;negpal;low;central;negrd;k;negstr;3101
Haverslev;te1;4710;51;negpal;high;front;negrd;t;negstr;3102
Haverslev;tar2;2249;29.5;negpal;low;central;negrd;t;str;3103
Haverslev;te1;2386;32.4;negpal;high;front;negrd;t;negstr;3104
Haverslev;på1;1155;24.2;negpal;mid;back;rd;p;negstr;3105
Haverslev;pu1;1743;35.1;negpal;high;back;rd;p;negstr;3106
Haverslev;tør1;4183;42.6;negpal;low;front;rd;t;negstr;3107
Haverslev;tø1;2937;63;negpal;mid;front;rd;t;negstr;3108
Haverslev;te1;3208;19.9;negpal;high;front;negrd;t;negstr;3109
Haverslev;kå1;932;22.5;negpal;mid;back;rd;k;negstr;3110
Haverslev;på1;1383;39.2;negpal;mid;back;rd;p;negstr;3111
Haverslev;tx1;2007;45.1;negpal;mid;central;negrd;t;negstr;3112
Haverslev;te1;2699;29.8;negpal;high;front;negrd;t;negstr;3113
Haverslev;te2;1802;17.9;negpal;high;front;negrd;t;str;3114
Haverslev;te1;4023;43;negpal;high;front;negrd;t;negstr;3115
Haverslev;tør2;3283;45.4;negpal;low;front;rd;t;str;3116
Haverslev;ka1;1276;48;negpal;low;front;negrd;k;negstr;3117
Haverslev;ti2;1765;41.8;negpal;high;front;negrd;t;str;3118
Haverslev;tør1;2316;35.6;negpal;low;front;rd;t;negstr;3119
Haverslev;ka1;1852;42.4;negpal;low;front;negrd;k;negstr;3120
Haverslev;tør1;3487;52.4;negpal;low;front;rd;t;negstr;3121
Haverslev;tx1;703;52.1;negpal;mid;central;negrd;t;negstr;3122
Haverslev;koe1;1624;28.9;negpal;low;central;negrd;k;negstr;3123
Haverslev;px1;1967;12.6;negpal;mid;central;negrd;p;negstr;3124
Haverslev;to1;2909;43.9;negpal;mid;back;rd;t;negstr;3125
Haverslev;to2;2680;46.5;negpal;mid;back;rd;t;str;3126
Haverslev;tx1;2267;10.4;negpal;mid;central;negrd;t;negstr;3127
Haverslev;tør2;2026;51.9;negpal;low;front;rd;t;str;3128
Havnbjerg;kjø1;1179;47.5;pal;mid;front;rd;k;negstr;3129
Havnbjerg;kjø1;1976;56.9;pal;mid;front;rd;k;negstr;3130
Havnbjerg;tå2;4019;32.4;negpal;mid;back;rd;t;str;3131
Havnbjerg;kjø1;1680;62.1;pal;mid;front;rd;k;negstr;3132
Havnbjerg;kø1;2131;63.6;negpal;mid;front;rd;k;negstr;3133
Havnbjerg;ky2;878;60.2;negpal;high;front;rd;k;str;3134
Havnbjerg;kø2;1353;58.7;negpal;mid;front;rd;k;str;3135
Havnbjerg;pe1;1521;37.8;negpal;high;front;negrd;p;negstr;3136
Havnbjerg;ku2;816;41.2;negpal;high;back;rd;k;str;3137
Havnbjerg;pi1;1479;23.4;negpal;high;front;negrd;p;negstr;3138
Havnbjerg;koe1;1167;37.4;negpal;low;central;negrd;k;negstr;3139
Havnbjerg;ti1;2239;62.7;negpal;high;front;negrd;t;negstr;3140
Havnbjerg;toe2;2326;34.3;negpal;low;central;negrd;t;str;3141
Havnbjerg;ti2;4013;82.3;negpal;high;front;negrd;t;str;3142
Havnbjerg;koe1;1409;44.6;negpal;low;central;negrd;k;negstr;3143
Havnbjerg;koe1;1341;42.1;negpal;low;central;negrd;k;negstr;3144
Havnbjerg;to2;2941;48.9;negpal;mid;back;rd;t;str;3145
Havnbjerg;ty2;2118;38.1;negpal;high;front;rd;t;str;3146
Havnbjerg;te1;2625;64.6;negpal;high;front;negrd;t;negstr;3147
Havnbjerg;koe1;647;48.1;negpal;low;central;negrd;k;negstr;3148
Havnbjerg;ty2;2498;79;negpal;high;front;rd;t;str;3149
Havnbjerg;koe1;1044;34;negpal;low;central;negrd;k;negstr;3150
Havnbjerg;ku1;1196;41.5;negpal;high;back;rd;k;negstr;3151
Havnbjerg;kø1;1525;46.4;negpal;mid;front;rd;k;negstr;3152
Havnbjerg;te2;2870;59;negpal;high;front;negrd;t;str;3153
Havnbjerg;to2;2048;36;negpal;mid;back;rd;t;str;3154
Havnbjerg;ti1;1067;68.6;negpal;high;front;negrd;t;negstr;3155
Havnbjerg;ka1;225;41.1;negpal;low;front;negrd;k;negstr;3156
Havnbjerg;ti1;803;43.6;negpal;high;front;negrd;t;negstr;3157
Havnbjerg;te2;1665;34.1;negpal;high;front;negrd;t;str;3158
Havnbjerg;koe1;955;38.2;negpal;low;central;negrd;k;negstr;3159
Havnbjerg;ka1;1767;44.6;negpal;low;front;negrd;k;negstr;3160
Havnbjerg;pe2;105;62;negpal;high;front;negrd;p;str;3161
Havnbjerg;ka1;776;32.9;negpal;low;front;negrd;k;negstr;3162
Havnbjerg;kar1;770;29.9;negpal;low;central;negrd;k;negstr;3163
Havnbjerg;kar2;1401;44.8;negpal;low;central;negrd;k;str;3164
Havnbjerg;ku2;946;41.5;negpal;high;back;rd;k;str;3165
Havnbjerg;ku2;980;38.9;negpal;high;back;rd;k;str;3166
Havnbjerg;te1;687;23.5;negpal;high;front;negrd;t;negstr;3167
Havnbjerg;te1;3026;24.6;negpal;high;front;negrd;t;negstr;3168
Havnbjerg;te1;3049;40.5;negpal;high;front;negrd;t;negstr;3169
Havnbjerg;te2;1108;21.9;negpal;high;front;negrd;t;str;3170
Havnbjerg;te1;753;17.2;negpal;high;front;negrd;t;negstr;3171
Havnbjerg;koe2;1124;40.7;negpal;low;central;negrd;k;str;3172
Havnbjerg;ti1;1372;67.8;negpal;high;front;negrd;t;negstr;3173
Havnbjerg;ku1;709;44.5;negpal;high;back;rd;k;negstr;3174
Havnbjerg;pi2;1294;32.4;negpal;high;front;negrd;p;str;3175
Havnbjerg;ku1;579;46.7;negpal;high;back;rd;k;negstr;3176
Havnbjerg;kar2;589;40.5;negpal;low;central;negrd;k;str;3177
Havnbjerg;pi2;666;22.1;negpal;high;front;negrd;p;str;3178
Hejnsvig;te1;3114;29.5;negpal;high;front;negrd;t;negstr;3179
Hejnsvig;te1;2169;17.7;negpal;high;front;negrd;t;negstr;3180
Hejnsvig;tø1;2361;20.7;negpal;mid;front;rd;t;negstr;3181
Hejnsvig;ku1;1278;29.5;negpal;high;back;rd;k;negstr;3182
Hejnsvig;ta2;2594;22.4;negpal;low;front;negrd;t;str;3183
Hejnsvig;ku2;1449;50;negpal;high;back;rd;k;str;3184
Hejnsvig;toe2;2264;37.9;negpal;low;central;negrd;t;str;3185
Hejnsvig;pe1;1249;18.4;negpal;high;front;negrd;p;negstr;3186
Hejnsvig;koe1;1232;10.1;negpal;low;central;negrd;k;negstr;3187
Hejnsvig;te1;2707;48.4;negpal;high;front;negrd;t;negstr;3188
Hejnsvig;ti1;1517;31.7;negpal;high;front;negrd;t;negstr;3189
Hejnsvig;te1;3020;25.3;negpal;high;front;negrd;t;negstr;3190
Hejnsvig;kø1;2142;28.4;negpal;mid;front;rd;k;negstr;3191
Hejnsvig;kæ1;2813;37.4;negpal;mid;front;negrd;k;negstr;3192
Hejnsvig;ti1;2799;39.7;negpal;high;front;negrd;t;negstr;3193
Hejnsvig;kø1;1919;37.7;negpal;mid;front;rd;k;negstr;3194
Hejnsvig;tx1;1446;92.6;negpal;mid;central;negrd;t;negstr;3195
Hejnsvig;te1;3353;21.2;negpal;high;front;negrd;t;negstr;3196
Hejnsvig;kø1;1598;31.6;negpal;mid;front;rd;k;negstr;3197
Hejnsvig;pe2;1509;36.1;negpal;high;front;negrd;p;str;3198
Hejnsvig;kar1;1498;28.4;negpal;low;central;negrd;k;negstr;3199
Hejnsvig;te1;3275;17.2;negpal;high;front;negrd;t;negstr;3200
Hejnsvig;pe2;1670;11.8;negpal;high;front;negrd;p;str;3201
Hejnsvig;koe1;1624;30.1;negpal;low;central;negrd;k;negstr;3202
Hejnsvig;te1;1766;34;negpal;high;front;negrd;t;negstr;3203
Hejnsvig;te2;3323;72.4;negpal;high;front;negrd;t;str;3204
Hejnsvig;kø1;2603;22.3;negpal;mid;front;rd;k;negstr;3205
Hejnsvig;kø2;1664;31.5;negpal;mid;front;rd;k;str;3206
Hejnsvig;ti2;3473;31.2;negpal;high;front;negrd;t;str;3207
Hejnsvig;tx1;2490;45.1;negpal;mid;central;negrd;t;negstr;3208
Hejnsvig;te1;2490;13.8;negpal;high;front;negrd;t;negstr;3209
Hejnsvig;kar1;2438;55.5;negpal;low;central;negrd;k;negstr;3210
Hejnsvig;te1;2751;28.6;negpal;high;front;negrd;t;negstr;3211
Hejnsvig;poe1;1010;78.7;negpal;low;central;negrd;p;negstr;3212
Hejnsvig;koe1;1465;22.4;negpal;low;central;negrd;k;negstr;3213
Hejnsvig;te1;3131;36.8;negpal;high;front;negrd;t;negstr;3214
Hejnsvig;te1;2537;13.9;negpal;high;front;negrd;t;negstr;3215
Hejnsvig;ti2;3289;40;negpal;high;front;negrd;t;str;3216
Hejnsvig;tx1;2453;43.4;negpal;mid;central;negrd;t;negstr;3217
Hejnsvig;pe2;1366;10.3;negpal;high;front;negrd;p;str;3218
Hejnsvig;ka1;1457;17.5;negpal;low;front;negrd;k;negstr;3219
Hejnsvig;ku1;1161;24.6;negpal;high;back;rd;k;negstr;3220
Hejnsvig;te1;3198;33.1;negpal;high;front;negrd;t;negstr;3221
Hejnsvig;kø2;1030;19.7;negpal;mid;front;rd;k;str;3222
Hejnsvig;te1;2520;47.2;negpal;high;front;negrd;t;negstr;3223
Hejnsvig;te1;2595;41.1;negpal;high;front;negrd;t;negstr;3224
Helgenæs;pe2;384;63.8;negpal;high;front;negrd;p;str;3225
Helgenæs;te1;3637;109.2;negpal;high;front;negrd;t;negstr;3226
Helgenæs;pø1;452;37.5;negpal;mid;front;rd;p;negstr;3227
Helgenæs;te1;2894;122;negpal;high;front;negrd;t;negstr;3228
Helgenæs;koe1;503;91.7;negpal;low;central;negrd;k;negstr;3229
Helgenæs;koe1;604;71.8;negpal;low;central;negrd;k;negstr;3230
Helgenæs;tar2;1489;94;negpal;low;central;negrd;t;str;3231
Helgenæs;pø2;204;63.4;negpal;mid;front;rd;p;str;3232
Helgenæs;pø1;294;67.6;negpal;mid;front;rd;p;negstr;3233
Helgenæs;ti1;3959;99.1;negpal;high;front;negrd;t;negstr;3234
Helgenæs;kø1;1316;75.8;negpal;mid;front;rd;k;negstr;3235
Helgenæs;kø2;1277;66.4;negpal;mid;front;rd;k;str;3236
Helgenæs;te1;4066;53.1;negpal;high;front;negrd;t;negstr;3237
Helgenæs;koe1;1185;49.5;negpal;low;central;negrd;k;negstr;3238
Helgenæs;te1;173;102.2;negpal;high;front;negrd;t;negstr;3239
Helgenæs;koe1;591;60.6;negpal;low;central;negrd;k;negstr;3240
Helgenæs;to1;1954;66.1;negpal;mid;back;rd;t;negstr;3241
Helgenæs;ka1;126;58;negpal;low;front;negrd;k;negstr;3242
Helgenæs;ka1;327;59.8;negpal;low;front;negrd;k;negstr;3243
Helgenæs;ka1;730;57;negpal;low;front;negrd;k;negstr;3244
Helgenæs;koe1;348;72.7;negpal;low;central;negrd;k;negstr;3245
Helgenæs;te1;1593;72.2;negpal;high;front;negrd;t;negstr;3246
Helgenæs;tjæ2;2129;92.5;pal;mid;front;negrd;t;str;3247
Helgenæs;te1;1636;111.2;negpal;high;front;negrd;t;negstr;3248
Helgenæs;ti2;3994;82.5;negpal;high;front;negrd;t;str;3249
Helgenæs;koe1;395;97.3;negpal;low;central;negrd;k;negstr;3250
Helgenæs;tx1;3303;52;negpal;mid;central;negrd;t;negstr;3251
Helgenæs;ti1;2452;70.6;negpal;high;front;negrd;t;negstr;3252
Helgenæs;tx1;2415;97.9;negpal;mid;central;negrd;t;negstr;3253
Helgenæs;ke2;1516;93.8;negpal;high;front;negrd;k;str;3254
Helgenæs;ku1;422;43.5;negpal;high;back;rd;k;negstr;3255
Helgenæs;te1;3669;82.9;negpal;high;front;negrd;t;negstr;3256
Helgenæs;pø1;537;76.3;negpal;mid;front;rd;p;negstr;3257
Helgenæs;pø1;168;86.1;negpal;mid;front;rd;p;negstr;3258
Helgenæs;ka1;515;65.2;negpal;low;front;negrd;k;negstr;3259
Helgenæs;pø1;316;80.5;negpal;mid;front;rd;p;negstr;3260
Helgenæs;pe2;350;82.8;negpal;high;front;negrd;p;str;3261
Helgenæs;te2;3485;86;negpal;high;front;negrd;t;str;3262
Helgenæs;te1;3516;67;negpal;high;front;negrd;t;negstr;3263
Helgenæs;kæ1;1011;62.1;negpal;mid;front;negrd;k;negstr;3264
Helgenæs;ka1;837;70.6;negpal;low;front;negrd;k;negstr;3265
Helgenæs;te1;2644;42.5;negpal;high;front;negrd;t;negstr;3266
Helgenæs;te1;2666;75.6;negpal;high;front;negrd;t;negstr;3267
Helgenæs;koe2;619;81.8;negpal;low;central;negrd;k;str;3268
Helgenæs;koe1;837;32.2;negpal;low;central;negrd;k;negstr;3269
Helgenæs;pe2;784;63.2;negpal;high;front;negrd;p;str;3270
Helgenæs;pe1;214;40.8;negpal;high;front;negrd;p;negstr;3271
Helgenæs;pe2;258;141.4;negpal;high;front;negrd;p;str;3272
Helgenæs;pe2;887;59.3;negpal;high;front;negrd;p;str;3273
